customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,InternetService,PaymentMethod,PaperlessBilling,TechSupport,OnlineSecurity,StreamingTV,NumSupportCalls,MonthlyCharges,TotalCharges,Churn,ChurnProbability,PredictedChurn,ActualChurn,RiskSegment
CUST101472,Male,0,Yes,No,17,Month-to-month,Fiber optic,Electronic check,No,Yes,No,No,0,82.33,1412.45,Yes,74.83,Yes,Yes,High Risk
CUST101116,Male,0,No,Yes,15,One year,DSL,Credit card (automatic),No,No internet service,No,No internet service,2,75.85,1112.18,No,21.85,No,No,Low Risk
CUST103733,Male,0,No,Yes,15,One year,DSL,Electronic check,No,Yes,Yes,No,3,79.83,1229.82,Yes,45.87,No,Yes,Medium Risk
CUST103952,Female,0,Yes,Yes,16,Month-to-month,Fiber optic,Electronic check,No,No internet service,No,Yes,2,90.04,1344.17,Yes,92.61,Yes,Yes,High Risk
CUST102068,Female,0,No,No,27,Month-to-month,DSL,Electronic check,No,No internet service,No internet service,Yes,2,64.26,1687.08,No,78.12,Yes,No,High Risk
CUST100168,Male,0,No,No,70,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,No,Yes,2,69.21,4817.21,No,7.29,No,No,Low Risk
CUST104598,Female,0,No,No,27,One year,DSL,Mailed check,No,No,No internet service,No,4,67.51,1853.97,No,36.63,No,No,Medium Risk
CUST101458,Female,0,No,No,33,Month-to-month,No,Mailed check,No,No internet service,Yes,No internet service,3,35.73,1260.51,No,26.18,No,No,Low Risk
CUST100682,Male,0,Yes,Yes,29,Two year,No,Bank transfer (automatic),Yes,Yes,Yes,No,2,31.64,809.88,No,0.3,No,No,Low Risk
CUST101502,Female,0,No,No,8,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,No internet service,1,89.06,788.55,Yes,92.49,Yes,Yes,High Risk
CUST101358,Female,0,No,No,50,Month-to-month,DSL,Bank transfer (automatic),Yes,No,No,No,7,40.68,2048.46,Yes,32.77,No,Yes,Medium Risk
CUST102120,Female,1,Yes,No,14,Month-to-month,DSL,Mailed check,Yes,No,No internet service,No,2,50.71,641.37,No,61.78,Yes,No,High Risk
CUST103438,Male,0,Yes,Yes,53,Month-to-month,Fiber optic,Credit card (automatic),No,No,No,Yes,0,64.51,3414.59,No,4.85,No,No,Low Risk
CUST103625,Female,0,No,No,9,Month-to-month,DSL,Bank transfer (automatic),No,No,No,No,0,48.8,454.88,No,35.5,No,No,Medium Risk
CUST104966,Male,0,Yes,No,53,Two year,Fiber optic,Electronic check,Yes,Yes,No,No internet service,2,103.23,5467.83,Yes,10.65,No,Yes,Low Risk
CUST102466,Female,1,No,No,72,Month-to-month,No,Electronic check,Yes,No,No,Yes,1,18.82,1293.01,No,4.65,No,No,Low Risk
CUST103581,Male,1,Yes,Yes,9,Month-to-month,DSL,Credit card (automatic),No,No,No,No,2,61.61,484.66,Yes,59.4,Yes,Yes,Medium Risk
CUST102675,Male,0,Yes,No,28,One year,Fiber optic,Electronic check,Yes,Yes,No internet service,No,0,85.75,2392.71,No,21.29,No,No,Low Risk
CUST100496,Male,0,Yes,No,25,Month-to-month,DSL,Mailed check,Yes,No,No internet service,No internet service,0,63.66,1608.71,No,26.05,No,No,Low Risk
CUST104721,Male,0,Yes,No,40,Month-to-month,No,Electronic check,No,No internet service,No,No,3,21.38,842.97,No,29.67,No,No,Low Risk
CUST104400,Female,0,Yes,Yes,12,One year,Fiber optic,Electronic check,No,No,No,Yes,1,94.36,1116.48,No,69.1,Yes,No,High Risk
CUST102683,Male,1,Yes,No,8,One year,Fiber optic,Electronic check,Yes,Yes,No,Yes,3,88.99,704.19,Yes,83.5,Yes,Yes,High Risk
CUST104680,Female,0,Yes,No,20,One year,DSL,Bank transfer (automatic),No,No,No,Yes,2,40.48,777.87,No,5.68,No,No,Low Risk
CUST101591,Male,0,Yes,No,30,Month-to-month,DSL,Bank transfer (automatic),No,No,No,Yes,2,46.61,1355.3,No,17.28,No,No,Low Risk
CUST100837,Male,0,No,No,67,Month-to-month,DSL,Mailed check,Yes,Yes,No,Yes,1,59.05,3893.83,No,3.0,No,No,Low Risk
CUST100912,Male,0,Yes,Yes,19,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,No,2,82.35,1492.31,No,79.32,Yes,No,High Risk
CUST104531,Female,0,Yes,No,28,Month-to-month,DSL,Mailed check,Yes,No,Yes,Yes,2,71.53,1982.07,Yes,35.34,No,Yes,Medium Risk
CUST100014,Female,0,No,No,25,Month-to-month,DSL,Electronic check,No,No internet service,No,No internet service,1,35.46,853.41,Yes,50.96,Yes,Yes,Medium Risk
CUST101874,Female,0,Yes,No,7,Month-to-month,DSL,Mailed check,No,No internet service,No,No,2,48.58,325.63,No,63.64,Yes,No,High Risk
CUST101243,Male,0,Yes,No,58,Month-to-month,DSL,Mailed check,Yes,No internet service,No internet service,No,1,44.11,2612.84,No,3.58,No,No,Low Risk
CUST102159,Male,0,No,No,65,Month-to-month,Fiber optic,Credit card (automatic),No,No,No,Yes,2,74.1,4832.69,No,12.85,No,No,Low Risk
CUST103676,Female,0,No,No,43,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,No,Yes,0,94.24,3978.17,Yes,29.49,No,Yes,Low Risk
CUST102212,Female,0,Yes,No,25,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,Yes,No internet service,0,65.3,1632.12,Yes,16.06,No,Yes,Low Risk
CUST100804,Female,0,Yes,No,40,Month-to-month,Fiber optic,Credit card (automatic),No,Yes,Yes,Yes,3,58.41,2281.34,No,12.68,No,No,Low Risk
CUST104683,Female,0,Yes,No,38,Month-to-month,DSL,Credit card (automatic),Yes,No internet service,No,No internet service,3,30.07,1183.82,No,9.18,No,No,Low Risk
CUST101288,Female,0,Yes,No,16,Month-to-month,DSL,Mailed check,Yes,Yes,No,No,2,56.64,859.21,Yes,39.48,No,Yes,Medium Risk
CUST101063,Male,0,No,No,46,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,No internet service,1,83.65,3752.74,Yes,50.99,Yes,Yes,Medium Risk
CUST100582,Female,0,Yes,No,9,Two year,Fiber optic,Electronic check,No,Yes,Yes,No,2,79.68,734.73,No,35.04,No,No,Medium Risk
CUST104906,Male,0,Yes,Yes,15,Month-to-month,No,Electronic check,Yes,No internet service,No,Yes,1,26.66,406.32,No,41.19,No,No,Medium Risk
CUST103842,Male,0,Yes,No,11,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,Yes,3,89.45,1036.32,Yes,94.11,Yes,Yes,High Risk
CUST102400,Male,0,Yes,Yes,24,Month-to-month,Fiber optic,Bank transfer (automatic),No,No internet service,No,Yes,2,85.19,2062.54,No,55.25,Yes,No,Medium Risk
CUST104487,Female,0,Yes,Yes,11,Two year,No,Credit card (automatic),Yes,No,No internet service,Yes,3,18.0,195.55,No,2.65,No,No,Low Risk
CUST102364,Female,0,No,No,12,Month-to-month,Fiber optic,Credit card (automatic),No,No,No internet service,No,1,74.43,923.57,No,70.82,Yes,No,High Risk
CUST102579,Female,0,No,No,28,Month-to-month,Fiber optic,Electronic check,No,Yes,No,No internet service,2,80.42,2151.37,Yes,83.23,Yes,Yes,High Risk
CUST104511,Female,0,Yes,No,12,Month-to-month,DSL,Electronic check,No,No,No,No internet service,1,66.34,826.69,Yes,81.02,Yes,Yes,High Risk
CUST102371,Female,0,No,No,30,Month-to-month,DSL,Electronic check,No,No,No internet service,No,2,62.52,1842.91,Yes,73.62,Yes,Yes,High Risk
CUST103376,Female,1,Yes,Yes,37,One year,Fiber optic,Bank transfer (automatic),No,Yes,Yes,No internet service,2,62.83,2393.42,No,2.76,No,No,Low Risk
CUST103334,Male,0,No,No,25,One year,DSL,Electronic check,Yes,Yes,Yes,No,2,69.11,1718.53,Yes,19.72,No,Yes,Low Risk
CUST104441,Male,1,Yes,Yes,72,Month-to-month,No,Credit card (automatic),Yes,No internet service,Yes,Yes,2,37.43,2614.38,No,0.83,No,No,Low Risk
CUST101317,Female,0,Yes,No,12,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,No,No internet service,1,80.97,938.37,Yes,62.83,Yes,Yes,High Risk
CUST102504,Female,1,Yes,Yes,72,Month-to-month,DSL,Bank transfer (automatic),Yes,Yes,No,No internet service,0,51.68,3654.68,No,0.53,No,No,Low Risk
CUST104712,Female,0,No,No,39,Month-to-month,DSL,Mailed check,Yes,No internet service,No,No,1,59.39,2382.35,Yes,23.27,No,Yes,Low Risk
CUST101395,Female,0,Yes,No,27,Month-to-month,Fiber optic,Credit card (automatic),No,No,Yes,Yes,1,76.77,2071.26,No,31.04,No,No,Medium Risk
CUST102880,Female,0,No,No,11,One year,DSL,Electronic check,Yes,No internet service,Yes,Yes,1,59.27,643.3,Yes,33.53,No,Yes,Medium Risk
CUST101684,Male,0,No,No,1,One year,DSL,Bank transfer (automatic),Yes,No,Yes,No internet service,1,75.99,132.45,No,22.19,No,No,Low Risk
CUST101274,Male,0,No,No,11,One year,DSL,Credit card (automatic),Yes,Yes,No internet service,No,1,43.44,486.91,No,5.16,No,No,Low Risk
CUST101125,Female,0,No,No,33,Month-to-month,Fiber optic,Mailed check,No,Yes,No internet service,No,1,89.1,2957.6,Yes,54.46,Yes,Yes,Medium Risk
CUST103054,Male,0,No,No,19,Month-to-month,No,Mailed check,Yes,No,No,No,1,24.92,467.72,No,26.04,No,No,Low Risk
CUST100666,Female,1,Yes,No,10,Two year,Fiber optic,Bank transfer (automatic),No,No,No,Yes,3,56.96,565.17,No,23.76,No,No,Low Risk
CUST100275,Female,0,Yes,No,44,Two year,DSL,Bank transfer (automatic),Yes,No internet service,No,No,1,50.73,2241.72,No,0.53,No,No,Low Risk
CUST101070,Male,0,Yes,Yes,12,Month-to-month,DSL,Electronic check,No,Yes,No,No internet service,2,48.41,575.34,No,60.26,Yes,No,High Risk
CUST100970,Female,0,Yes,Yes,11,One year,DSL,Electronic check,Yes,No,No,No,1,38.91,447.91,No,18.3,No,No,Low Risk
CUST104305,Female,0,Yes,No,12,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,No,No,1,73.98,976.86,Yes,58.3,Yes,Yes,Medium Risk
CUST104509,Female,0,No,No,12,Month-to-month,Fiber optic,Mailed check,Yes,Yes,No,Yes,1,85.73,1158.98,Yes,76.14,Yes,Yes,High Risk
CUST102682,Female,0,Yes,No,3,One year,No,Credit card (automatic),No,Yes,No,No,3,32.65,65.8,No,11.67,No,No,Low Risk
CUST101958,Male,0,No,No,41,One year,No,Mailed check,Yes,No,No,No,1,21.54,848.79,No,1.45,No,No,Low Risk
CUST103567,Male,0,Yes,Yes,27,Two year,DSL,Bank transfer (automatic),Yes,No,No,No,0,57.71,1520.18,No,0.9,No,No,Low Risk
CUST103166,Female,0,Yes,No,6,One year,Fiber optic,Bank transfer (automatic),Yes,Yes,No,No,2,99.99,533.8,Yes,41.14,No,Yes,Medium Risk
CUST102244,Female,0,Yes,Yes,7,Two year,Fiber optic,Electronic check,Yes,No internet service,No,Yes,1,89.49,630.6,Yes,50.98,Yes,Yes,Medium Risk
CUST104664,Male,0,Yes,No,72,Month-to-month,No,Electronic check,Yes,No,No,No,0,21.04,1519.68,No,1.45,No,No,Low Risk
CUST103804,Female,0,Yes,No,49,Month-to-month,DSL,Electronic check,Yes,Yes,No,No,0,46.19,2269.36,No,7.25,No,No,Low Risk
CUST101715,Female,0,Yes,Yes,16,Month-to-month,DSL,Bank transfer (automatic),Yes,No internet service,No,No,0,41.54,599.4,Yes,11.24,No,Yes,Low Risk
CUST104876,Female,0,Yes,No,19,Month-to-month,DSL,Bank transfer (automatic),Yes,No,Yes,Yes,1,45.37,818.6,No,12.5,No,No,Low Risk
CUST100707,Female,0,Yes,No,72,Month-to-month,DSL,Electronic check,No,No,Yes,No,1,66.17,4800.6,No,6.65,No,No,Low Risk
CUST102967,Male,1,Yes,No,43,Month-to-month,Fiber optic,Electronic check,No,No,No internet service,Yes,0,68.51,3062.96,Yes,52.09,Yes,Yes,Medium Risk
CUST101857,Male,0,Yes,No,8,One year,Fiber optic,Electronic check,No,No internet service,No,Yes,0,83.64,720.17,Yes,62.62,Yes,Yes,High Risk
CUST102727,Male,1,No,No,53,One year,DSL,Bank transfer (automatic),Yes,No internet service,No,Yes,0,65.83,3473.26,No,1.56,No,No,Low Risk
CUST103388,Male,0,No,No,22,One year,DSL,Mailed check,No,Yes,No,No,0,36.96,756.36,No,3.1,No,No,Low Risk
CUST104772,Female,0,No,No,2,One year,DSL,Mailed check,No,No internet service,No internet service,No,0,51.5,4.3,No,23.72,No,No,Low Risk
CUST101607,Male,0,No,Yes,9,Month-to-month,No,Credit card (automatic),No,No,No,Yes,2,18.48,112.7,Yes,28.34,No,Yes,Low Risk
CUST100913,Female,0,Yes,Yes,20,Month-to-month,DSL,Mailed check,Yes,Yes,No,Yes,1,59.03,1196.74,No,22.39,No,No,Low Risk
CUST101199,Male,0,No,Yes,25,Month-to-month,No,Bank transfer (automatic),Yes,No,Yes,Yes,1,31.86,753.62,No,7.13,No,No,Low Risk
CUST104981,Male,0,No,No,22,Two year,Fiber optic,Credit card (automatic),Yes,No,No,Yes,0,68.95,1506.92,No,5.06,No,No,Low Risk
CUST101434,Female,0,No,No,15,Two year,DSL,Mailed check,Yes,No internet service,Yes,No,2,54.77,855.03,No,7.99,No,No,Low Risk
CUST102524,Male,1,No,Yes,4,Two year,DSL,Electronic check,Yes,Yes,No,Yes,1,44.05,135.16,No,19.55,No,No,Low Risk
CUST100291,Male,1,Yes,Yes,3,One year,No,Bank transfer (automatic),No,No internet service,No internet service,No,1,18.0,0.0,No,6.57,No,No,Low Risk
CUST104840,Female,1,No,No,25,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,No,3,60.47,1502.29,No,86.44,Yes,No,High Risk
CUST101188,Male,0,Yes,Yes,56,One year,DSL,Electronic check,Yes,Yes,No,Yes,1,52.8,3014.15,No,1.27,No,No,Low Risk
CUST100050,Male,0,No,No,24,Month-to-month,No,Bank transfer (automatic),Yes,Yes,No,No,1,21.56,527.02,No,6.72,No,No,Low Risk
CUST104165,Male,0,Yes,Yes,42,One year,DSL,Bank transfer (automatic),Yes,Yes,No,No,1,55.67,2336.8,No,0.63,No,No,Low Risk
CUST103943,Female,0,Yes,No,16,One year,Fiber optic,Bank transfer (automatic),No,Yes,Yes,Yes,3,73.48,1160.36,No,15.12,No,No,Low Risk
CUST103654,Female,0,No,No,14,One year,DSL,Electronic check,No,No,No,Yes,1,75.12,1113.66,Yes,57.6,Yes,Yes,Medium Risk
CUST101402,Male,1,No,No,21,One year,Fiber optic,Mailed check,Yes,No,No,No,2,70.69,1502.66,No,43.9,No,No,Medium Risk
CUST104012,Female,1,No,No,10,Month-to-month,DSL,Bank transfer (automatic),No,No internet service,Yes,Yes,0,44.6,383.82,No,30.01,No,No,Medium Risk
CUST101459,Male,0,No,No,39,Month-to-month,Fiber optic,Mailed check,Yes,No,Yes,Yes,2,44.54,1706.06,No,19.46,No,No,Low Risk
CUST104416,Male,0,No,No,14,Month-to-month,Fiber optic,Mailed check,Yes,No,Yes,No,2,79.04,1167.5,Yes,77.02,Yes,Yes,High Risk
CUST103961,Female,0,Yes,No,31,Month-to-month,No,Bank transfer (automatic),Yes,Yes,No,No,1,46.58,1410.63,No,7.11,No,No,Low Risk
CUST100360,Female,1,Yes,No,48,Month-to-month,Fiber optic,Mailed check,Yes,Yes,Yes,No internet service,2,74.08,3557.29,Yes,19.6,No,Yes,Low Risk
CUST102422,Male,0,No,No,14,One year,Fiber optic,Electronic check,No,Yes,Yes,No,3,90.59,1225.27,Yes,71.38,Yes,Yes,High Risk
CUST100611,Female,0,Yes,No,24,One year,DSL,Electronic check,Yes,Yes,No,No,1,57.13,1439.17,Yes,12.26,No,Yes,Low Risk
CUST103598,Female,0,No,No,34,Month-to-month,Fiber optic,Mailed check,Yes,No,Yes,No,0,71.86,2454.58,Yes,27.54,No,Yes,Low Risk
CUST103510,Female,0,No,Yes,3,Month-to-month,Fiber optic,Bank transfer (automatic),No,Yes,No,No,3,75.14,236.85,No,80.32,Yes,No,High Risk
CUST103699,Male,0,No,No,12,Two year,No,Mailed check,Yes,No,No,Yes,3,40.9,550.93,No,15.06,No,No,Low Risk
CUST102951,Male,0,No,Yes,12,Month-to-month,Fiber optic,Mailed check,Yes,No,Yes,No internet service,0,80.98,996.65,Yes,58.01,Yes,Yes,Medium Risk
CUST100485,Female,1,No,No,70,One year,DSL,Electronic check,Yes,No,No,No internet service,1,44.89,3128.4,No,2.16,No,No,Low Risk
CUST104326,Male,0,Yes,No,21,Month-to-month,Fiber optic,Mailed check,Yes,Yes,Yes,Yes,0,57.2,1207.85,No,16.34,No,No,Low Risk
CUST101012,Female,1,No,No,55,One year,Fiber optic,Electronic check,Yes,No,Yes,No internet service,1,82.22,4528.02,Yes,15.37,No,Yes,Low Risk
CUST101015,Female,1,Yes,No,3,Month-to-month,DSL,Bank transfer (automatic),Yes,Yes,No,No,2,71.27,262.15,Yes,65.42,Yes,Yes,High Risk
CUST104115,Male,0,No,No,40,One year,DSL,Electronic check,No,Yes,No,No,3,29.48,1116.88,Yes,7.08,No,Yes,Low Risk
CUST103877,Male,0,Yes,No,24,Month-to-month,No,Electronic check,No,No,No,No internet service,1,30.34,757.7,No,40.71,No,No,Medium Risk
CUST101218,Male,0,No,No,26,Month-to-month,No,Credit card (automatic),No,Yes,No,No internet service,1,18.0,522.47,No,6.41,No,No,Low Risk
CUST102100,Male,0,Yes,Yes,29,Month-to-month,No,Bank transfer (automatic),No,No,No,No,1,22.44,609.94,No,5.42,No,No,Low Risk
CUST101371,Male,0,Yes,No,10,One year,Fiber optic,Mailed check,Yes,Yes,No internet service,Yes,1,72.38,824.9,No,21.72,No,No,Low Risk
CUST100572,Male,0,No,Yes,36,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,No,No,0,78.68,2803.93,No,24.15,No,No,Low Risk
CUST104682,Male,0,No,No,68,Month-to-month,Fiber optic,Bank transfer (automatic),No,Yes,Yes,Yes,2,85.61,5920.78,No,5.98,No,No,Low Risk
CUST103086,Female,0,Yes,Yes,23,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No internet service,No,Yes,0,78.11,1748.08,No,29.42,No,No,Low Risk
CUST101058,Female,0,No,Yes,36,Month-to-month,No,Mailed check,Yes,No,No,No,1,32.54,1135.51,Yes,11.31,No,Yes,Low Risk
CUST104908,Female,0,No,Yes,36,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,Yes,Yes,No,0,69.19,2513.86,No,6.87,No,No,Low Risk
CUST102835,Male,1,No,No,17,Two year,DSL,Credit card (automatic),No,No,No internet service,Yes,1,81.8,1417.13,No,16.39,No,No,Low Risk
CUST100675,Male,0,Yes,No,33,Month-to-month,Fiber optic,Electronic check,Yes,No,No internet service,Yes,3,65.4,2126.73,Yes,76.4,Yes,Yes,High Risk
CUST103145,Female,0,Yes,No,8,One year,Fiber optic,Credit card (automatic),No,No,Yes,Yes,2,79.68,631.77,No,29.34,No,No,Low Risk
CUST103280,Female,0,No,Yes,59,Two year,Fiber optic,Bank transfer (automatic),Yes,Yes,Yes,Yes,4,83.81,4916.45,No,1.32,No,No,Low Risk
CUST104824,Male,0,Yes,No,31,One year,No,Credit card (automatic),Yes,No internet service,No internet service,No internet service,1,24.63,875.61,No,1.13,No,No,Low Risk
CUST103610,Male,1,No,No,26,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,Yes,1,79.16,1925.4,No,73.49,Yes,No,High Risk
CUST102295,Female,0,No,No,33,One year,DSL,Electronic check,Yes,No,Yes,Yes,0,77.42,2442.81,No,14.06,No,No,Low Risk
CUST103624,Female,0,Yes,No,29,One year,No,Electronic check,No,No internet service,No,No,1,27.47,870.43,No,8.1,No,No,Low Risk
CUST102911,Male,0,No,No,34,Month-to-month,DSL,Mailed check,No,No,No,No,3,59.64,1944.3,Yes,50.47,Yes,Yes,Medium Risk
CUST103806,Female,0,No,Yes,58,Two year,DSL,Electronic check,No,No,No,No,3,48.72,2832.76,No,3.11,No,No,Low Risk
CUST100216,Female,0,Yes,Yes,19,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,Yes,No internet service,1,64.58,1176.7,No,23.93,No,No,Low Risk
CUST100127,Male,0,Yes,No,15,Month-to-month,DSL,Bank transfer (automatic),Yes,No internet service,Yes,No,2,57.49,815.1,No,27.51,No,No,Low Risk
CUST101806,Female,0,Yes,Yes,61,One year,No,Electronic check,No,No,Yes,Yes,3,18.44,1054.02,No,0.92,No,No,Low Risk
CUST102609,Female,1,Yes,Yes,17,Month-to-month,DSL,Bank transfer (automatic),Yes,No internet service,No,No,1,55.62,1045.26,No,30.47,No,No,Medium Risk
CUST104291,Female,0,Yes,Yes,37,Month-to-month,DSL,Bank transfer (automatic),Yes,No internet service,Yes,No,2,65.24,2442.45,No,9.54,No,No,Low Risk
CUST100575,Female,1,Yes,No,46,One year,No,Credit card (automatic),Yes,Yes,No,No internet service,2,18.32,863.51,No,0.51,No,No,Low Risk
CUST100580,Female,0,Yes,Yes,58,Month-to-month,Fiber optic,Electronic check,Yes,No,No internet service,No internet service,2,73.32,4245.0,No,33.73,No,No,Medium Risk
CUST103620,Female,0,No,No,38,Month-to-month,DSL,Electronic check,Yes,No internet service,No,No,2,69.77,2704.91,No,65.35,Yes,No,High Risk
CUST100773,Female,0,No,No,14,One year,Fiber optic,Electronic check,Yes,Yes,No internet service,Yes,2,72.8,1053.63,No,58.44,Yes,No,Medium Risk
CUST102399,Female,1,Yes,No,72,Two year,DSL,Credit card (automatic),No,Yes,No,No internet service,3,51.61,3797.09,No,0.24,No,No,Low Risk
CUST102646,Female,0,No,No,33,Month-to-month,Fiber optic,Credit card (automatic),No,No internet service,No,No internet service,2,72.64,2465.41,No,49.53,No,No,Medium Risk
CUST104843,Female,0,No,Yes,10,Month-to-month,DSL,Bank transfer (automatic),No,No internet service,Yes,Yes,2,68.02,810.6,Yes,50.29,Yes,Yes,Medium Risk
CUST104490,Male,1,Yes,Yes,6,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,1,82.59,432.43,Yes,93.7,Yes,Yes,High Risk
CUST103613,Male,0,Yes,No,8,Month-to-month,No,Credit card (automatic),Yes,No,No,Yes,2,18.0,159.9,No,24.02,No,No,Low Risk
CUST104426,Male,0,Yes,Yes,23,Month-to-month,No,Electronic check,Yes,No,No,No,2,33.53,783.73,Yes,44.16,No,Yes,Medium Risk
CUST104880,Male,0,Yes,No,34,Two year,Fiber optic,Electronic check,Yes,Yes,No,No internet service,1,63.77,2181.25,No,6.09,No,No,Low Risk
CUST101272,Male,0,No,No,35,One year,Fiber optic,Electronic check,No,Yes,No,No,7,67.27,2328.43,Yes,73.19,Yes,Yes,High Risk
CUST103797,Female,0,Yes,No,13,Month-to-month,Fiber optic,Credit card (automatic),Yes,Yes,No internet service,Yes,1,85.8,1063.07,Yes,52.94,Yes,Yes,Medium Risk
CUST104873,Female,0,Yes,No,10,Month-to-month,Fiber optic,Mailed check,Yes,Yes,Yes,Yes,0,58.37,696.81,No,29.34,No,No,Low Risk
CUST101900,Female,0,No,Yes,22,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,No internet service,1,71.36,1629.29,No,37.39,No,No,Medium Risk
CUST103862,Male,0,No,No,21,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,Yes,Yes,2,68.3,1436.17,No,46.4,No,No,Medium Risk
CUST100006,Male,1,Yes,No,26,Two year,No,Electronic check,No,No,No internet service,No internet service,1,24.13,688.34,No,6.24,No,No,Low Risk
CUST102926,Female,1,Yes,No,46,One year,No,Electronic check,Yes,No,No,No internet service,1,31.83,1375.74,No,4.48,No,No,Low Risk
CUST100134,Male,0,No,No,23,Month-to-month,DSL,Credit card (automatic),No,Yes,Yes,Yes,0,67.15,1540.47,No,13.05,No,No,Low Risk
CUST103130,Female,0,No,No,34,Month-to-month,No,Mailed check,No,No,Yes,Yes,1,32.63,1087.8,No,11.96,No,No,Low Risk
CUST100283,Male,0,Yes,Yes,20,Month-to-month,Fiber optic,Mailed check,Yes,No internet service,No,Yes,2,68.47,1374.55,No,59.1,Yes,No,Medium Risk
CUST104044,Male,0,Yes,No,36,Month-to-month,DSL,Mailed check,Yes,No,No internet service,Yes,2,49.7,1879.33,No,20.51,No,No,Low Risk
CUST101723,Female,0,Yes,No,21,One year,No,Electronic check,No,No,Yes,Yes,2,26.78,566.53,Yes,11.42,No,Yes,Low Risk
CUST102004,Female,0,Yes,Yes,6,Two year,DSL,Credit card (automatic),Yes,No internet service,No internet service,No,3,38.24,159.7,No,5.85,No,No,Low Risk
CUST100177,Male,0,No,No,34,Month-to-month,DSL,Electronic check,No,No internet service,Yes,No,0,45.9,1597.17,No,24.8,No,No,Low Risk
CUST102149,Male,0,Yes,No,51,Two year,No,Electronic check,No,Yes,No,No,1,28.12,1392.92,No,0.6,No,No,Low Risk
CUST100249,Male,0,No,No,32,Month-to-month,DSL,Bank transfer (automatic),Yes,Yes,No,Yes,0,45.37,1434.2,No,5.48,No,No,Low Risk
CUST103299,Male,0,Yes,Yes,50,Month-to-month,No,Credit card (automatic),Yes,No internet service,No,Yes,0,21.52,1057.31,No,0.89,No,No,Low Risk
CUST100926,Male,0,Yes,No,30,Month-to-month,DSL,Mailed check,Yes,Yes,Yes,Yes,0,55.3,1540.52,No,6.57,No,No,Low Risk
CUST100175,Female,0,No,No,61,Month-to-month,Fiber optic,Mailed check,Yes,Yes,No,No,1,88.2,5292.75,Yes,15.98,No,Yes,Low Risk
CUST101216,Female,0,No,No,58,Month-to-month,Fiber optic,Mailed check,No,No internet service,No,No,4,81.73,4778.16,No,55.0,Yes,No,Medium Risk
CUST101321,Male,0,No,Yes,72,Two year,No,Electronic check,Yes,No,No internet service,Yes,2,18.72,1409.4,No,0.3,No,No,Low Risk
CUST104191,Male,0,No,No,15,One year,DSL,Electronic check,No,Yes,No,No,0,65.31,1050.91,No,25.54,No,No,Low Risk
CUST101220,Male,0,Yes,No,23,Two year,DSL,Electronic check,No,No,Yes,Yes,2,49.22,1084.46,No,8.68,No,No,Low Risk
CUST101159,Female,1,No,Yes,14,Two year,DSL,Credit card (automatic),Yes,Yes,No,Yes,1,58.93,877.72,No,4.28,No,No,Low Risk
CUST104796,Female,0,No,No,62,Month-to-month,Fiber optic,Mailed check,Yes,No internet service,No internet service,No internet service,2,64.53,3930.1,No,16.87,No,No,Low Risk
CUST101931,Female,0,Yes,No,22,One year,No,Credit card (automatic),Yes,No internet service,No,No internet service,0,29.78,689.83,No,1.63,No,No,Low Risk
CUST100805,Female,0,Yes,No,41,Month-to-month,DSL,Electronic check,Yes,No,Yes,Yes,2,60.44,2592.22,No,32.65,No,No,Medium Risk
CUST104705,Male,0,Yes,No,10,Two year,Fiber optic,Electronic check,No,Yes,No internet service,Yes,0,98.32,939.25,No,39.59,No,No,Medium Risk
CUST101401,Male,0,No,No,71,One year,DSL,Mailed check,Yes,Yes,Yes,No,3,50.61,3546.15,No,0.44,No,No,Low Risk
CUST104335,Male,0,Yes,Yes,36,Two year,DSL,Electronic check,Yes,No internet service,Yes,Yes,1,45.21,1684.58,No,1.64,No,No,Low Risk
CUST103193,Male,0,Yes,Yes,15,Month-to-month,Fiber optic,Electronic check,Yes,No internet service,Yes,No internet service,2,73.96,1063.19,Yes,79.5,Yes,Yes,High Risk
CUST100039,Male,0,Yes,Yes,16,Month-to-month,Fiber optic,Mailed check,No,No,No,No,1,81.48,1250.41,Yes,68.44,Yes,Yes,High Risk
CUST103257,Female,0,No,Yes,22,One year,Fiber optic,Mailed check,Yes,No,No,No,2,58.06,1285.42,No,20.22,No,No,Low Risk
