customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,InternetService,PaymentMethod,PaperlessBilling,TechSupport,OnlineSecurity,StreamingTV,NumSupportCalls,MonthlyCharges,TotalCharges,Churn
CUST100219,Male,0,No,Yes,54,Month-to-month,Fiber optic,Mailed check,Yes,No,No,No,1,66.64,3586.95,No
CUST100220,Male,1,No,No,22,Month-to-month,No,Electronic check,Yes,No,No,Yes,0,40.79,902.71,Yes
CUST100221,Male,0,No,Yes,41,One year,Fiber optic,Electronic check,Yes,No,No,No,2,90.63,3693.37,Yes
CUST100222,Female,0,Yes,No,18,Month-to-month,Fiber optic,Mailed check,Yes,No,No,Yes,1,76.66,1459.05,Yes
CUST100223,Female,0,No,No,42,Month-to-month,DSL,Electronic check,No,Yes,No,No internet service,1,59.45,2502.09,Yes
CUST100224,Female,0,No,No,64,Month-to-month,No,Bank transfer (automatic),No,No,No internet service,Yes,1,18.0,1103.94,No
CUST100225,Female,0,Yes,No,47,One year,DSL,Credit card (automatic),No,No,No,No,1,48.65,2324.21,No
CUST100226,Male,0,Yes,No,37,Month-to-month,Fiber optic,Electronic check,Yes,No internet service,No internet service,Yes,0,59.97,2238.81,No
CUST100227,Female,0,Yes,No,72,One year,Fiber optic,Mailed check,Yes,No,No internet service,No,2,64.08,4526.1,No
CUST100228,Male,0,No,No,20,Month-to-month,DSL,Bank transfer (automatic),Yes,Yes,Yes,No,4,61.17,1290.3,No
CUST100229,Male,0,No,No,37,One year,Fiber optic,Electronic check,Yes,Yes,No,Yes,0,84.07,3115.65,No
CUST100230,Female,0,No,Yes,21,One year,DSL,Credit card (automatic),Yes,No,No internet service,No,1,64.57,1405.23,No
CUST100231,Female,0,Yes,No,37,One year,DSL,Credit card (automatic),No,No,No internet service,No,1,57.9,2162.83,No
CUST100232,Female,0,Yes,No,41,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,Yes,3,81.28,3315.64,No
CUST100233,Female,1,No,Yes,49,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,Yes,3,55.93,2761.78,No
CUST100234,Female,1,Yes,Yes,26,Two year,DSL,Credit card (automatic),Yes,Yes,No,No internet service,1,39.53,1022.74,No
CUST100235,Female,0,No,No,4,Month-to-month,DSL,Credit card (automatic),Yes,No,Yes,Yes,0,52.49,224.5,No
CUST100236,Female,1,No,Yes,21,Month-to-month,No,Mailed check,No,No,Yes,No,0,32.17,705.63,Yes
CUST100237,Female,0,Yes,No,40,One year,Fiber optic,Electronic check,Yes,No,Yes,No,3,69.63,2792.55,No
CUST100238,Male,1,No,No,32,Two year,DSL,Bank transfer (automatic),No,No internet service,Yes,No,2,38.67,1260.7,No
CUST100239,Female,0,Yes,No,35,Month-to-month,Fiber optic,Electronic check,No,Yes,No,No,1,66.7,2315.9,No
CUST100240,Female,0,No,No,43,One year,Fiber optic,Credit card (automatic),No,Yes,No internet service,Yes,2,63.8,2714.83,No
CUST100241,Male,0,Yes,No,9,One year,DSL,Credit card (automatic),Yes,No,Yes,No internet service,1,34.31,347.53,No
CUST100242,Female,0,No,No,45,Month-to-month,No,Bank transfer (automatic),Yes,No,No,Yes,5,51.69,2398.56,No
CUST100243,Male,0,Yes,Yes,72,One year,Fiber optic,Electronic check,Yes,No,No,Yes,4,89.79,6439.01,No
CUST100244,Male,0,Yes,No,19,Two year,No,Bank transfer (automatic),No,No,No internet service,No,1,18.0,357.76,No
CUST100245,Female,0,No,Yes,50,Two year,DSL,Electronic check,No,Yes,No,No internet service,0,31.94,1526.55,No
CUST100246,Male,0,Yes,Yes,27,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,Yes,2,65.33,1854.15,Yes
CUST100247,Male,0,No,No,34,One year,No,Mailed check,Yes,No internet service,No internet service,No,1,18.0,669.3,No
CUST100248,Male,0,Yes,Yes,47,Month-to-month,DSL,Mailed check,Yes,Yes,No internet service,No,2,83.59,3899.54,No
CUST100249,Male,0,No,No,32,Month-to-month,DSL,Bank transfer (automatic),Yes,Yes,No,Yes,0,45.37,1434.2,No
CUST100250,Female,0,Yes,Yes,18,One year,DSL,Credit card (automatic),No,No,Yes,No,4,59.34,1128.58,No
CUST100251,Male,0,No,Yes,33,Month-to-month,DSL,Mailed check,Yes,Yes,Yes,No,2,48.93,1623.49,No
CUST100252,Female,0,Yes,Yes,12,Month-to-month,No,Mailed check,Yes,No,Yes,No,4,18.0,247.64,No
CUST100253,Male,0,Yes,Yes,6,Month-to-month,Fiber optic,Mailed check,Yes,No,Yes,Yes,4,87.57,476.11,Yes
CUST100254,Male,1,Yes,No,67,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,No internet service,0,82.86,5580.47,No
CUST100255,Male,0,No,No,36,Month-to-month,No,Bank transfer (automatic),Yes,No internet service,Yes,Yes,2,24.29,867.01,Yes
CUST100256,Male,0,Yes,No,42,Month-to-month,No,Mailed check,Yes,No,No,No,2,53.58,2265.3,No
CUST100257,Female,1,No,No,30,One year,Fiber optic,Credit card (automatic),Yes,Yes,No,No internet service,1,77.82,2314.72,No
CUST100258,Female,0,No,Yes,5,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,No,Yes,0,69.52,337.05,Yes
CUST100259,Male,0,Yes,No,63,One year,DSL,Electronic check,Yes,No,Yes,Yes,3,77.98,4917.93,No
CUST100260,Male,0,No,Yes,18,Two year,Fiber optic,Electronic check,Yes,Yes,No internet service,Yes,4,79.85,1408.04,No
CUST100261,Female,0,Yes,No,21,Month-to-month,Fiber optic,Mailed check,No,Yes,No,No internet service,2,94.54,2098.76,Yes
CUST100262,Male,0,Yes,No,58,Month-to-month,Fiber optic,Mailed check,Yes,No,Yes,No,3,74.53,4270.0,No
CUST100263,Male,0,No,No,11,One year,DSL,Mailed check,Yes,No,Yes,No internet service,3,18.83,232.12,Yes
CUST100264,Male,0,No,No,19,One year,Fiber optic,Electronic check,Yes,No,Yes,No,5,56.29,1084.65,Yes
CUST100265,Female,1,No,No,18,Month-to-month,DSL,Credit card (automatic),Yes,Yes,No,No internet service,1,67.99,1261.87,No
CUST100266,Female,0,Yes,No,11,One year,DSL,Electronic check,Yes,No internet service,Yes,Yes,2,47.93,402.2,No
CUST100267,Female,0,Yes,No,27,Month-to-month,DSL,Bank transfer (automatic),Yes,No,Yes,No internet service,3,58.04,1482.73,No
CUST100268,Male,0,Yes,Yes,13,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,2,88.61,1124.51,Yes
CUST100269,Male,0,No,No,65,Month-to-month,Fiber optic,Mailed check,No,No,No,Yes,4,77.15,5060.76,Yes
CUST100270,Female,0,No,No,6,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,1,64.69,374.94,Yes
CUST100271,Female,0,No,No,8,Month-to-month,DSL,Mailed check,No,No internet service,No,Yes,2,54.87,423.72,No
CUST100272,Female,0,Yes,Yes,19,One year,DSL,Mailed check,No,Yes,Yes,Yes,2,56.28,1070.11,No
CUST100273,Female,0,Yes,No,25,One year,Fiber optic,Bank transfer (automatic),No,No,No,Yes,2,70.1,1710.45,No
CUST100274,Male,0,Yes,No,14,Month-to-month,DSL,Bank transfer (automatic),No,No,No,Yes,1,38.38,560.82,No
CUST100275,Female,0,Yes,No,44,Two year,DSL,Bank transfer (automatic),Yes,No internet service,No,No,1,50.73,2241.72,No
CUST100276,Male,0,Yes,Yes,22,One year,DSL,Credit card (automatic),Yes,No,No,Yes,3,53.89,1210.7,No
CUST100277,Female,0,No,No,37,Month-to-month,Fiber optic,Credit card (automatic),No,No,Yes,No,0,57.68,2209.97,No
CUST100278,Male,0,No,No,62,Month-to-month,No,Bank transfer (automatic),Yes,No internet service,Yes,No internet service,4,18.0,1104.49,No
CUST100279,Female,0,No,No,72,One year,No,Electronic check,Yes,No internet service,Yes,Yes,4,18.0,1301.51,No
CUST100280,Female,0,Yes,No,20,Two year,No,Credit card (automatic),Yes,Yes,Yes,Yes,2,18.0,310.73,No
CUST100281,Female,1,Yes,No,27,Month-to-month,Fiber optic,Credit card (automatic),Yes,Yes,Yes,Yes,0,76.54,2003.95,No
CUST100282,Female,1,No,Yes,31,One year,No,Bank transfer (automatic),Yes,No,Yes,No internet service,1,27.84,862.67,No
CUST100283,Male,0,Yes,Yes,20,Month-to-month,Fiber optic,Mailed check,Yes,No internet service,No,Yes,2,68.47,1374.55,No
CUST100284,Female,1,No,No,10,Month-to-month,Fiber optic,Electronic check,No,No,Yes,No,2,58.58,620.27,Yes
CUST100285,Male,0,No,No,52,Month-to-month,DSL,Bank transfer (automatic),Yes,Yes,No internet service,No internet service,2,59.88,3142.53,No
CUST100286,Male,1,Yes,Yes,10,One year,DSL,Credit card (automatic),No,No,No internet service,Yes,1,61.55,628.22,No
CUST100287,Male,0,No,No,56,Month-to-month,DSL,Bank transfer (automatic),Yes,Yes,No,No,1,56.18,3230.32,No
CUST100288,Male,1,Yes,No,35,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,No,Yes,3,75.5,2626.9,Yes
CUST100289,Female,1,No,No,31,Month-to-month,No,Electronic check,Yes,No,No internet service,Yes,3,32.13,986.55,Yes
CUST100290,Male,0,No,Yes,13,Two year,DSL,Mailed check,No,No,No,Yes,1,53.85,714.21,No
CUST100291,Male,1,Yes,Yes,3,One year,No,Bank transfer (automatic),No,No internet service,No internet service,No,1,18.0,0.0,No
CUST100292,Male,0,Yes,No,51,Month-to-month,Fiber optic,Electronic check,Yes,No,No internet service,No internet service,0,74.16,3816.56,Yes
CUST100293,Female,0,No,No,13,Two year,DSL,Bank transfer (automatic),Yes,Yes,No internet service,Yes,0,50.3,657.47,No
CUST100294,Female,0,No,No,37,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,No,No,1,74.16,2748.43,No
CUST100295,Female,0,Yes,No,38,Month-to-month,DSL,Electronic check,No,No,Yes,Yes,2,65.61,2520.32,Yes
CUST100296,Female,0,No,No,25,Month-to-month,DSL,Electronic check,Yes,No,Yes,Yes,3,40.58,1033.3,No
CUST100297,Male,0,Yes,No,31,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,No,No,2,77.13,2411.58,No
CUST100298,Male,1,Yes,No,35,Month-to-month,Fiber optic,Electronic check,No,No,No,No internet service,0,59.97,2079.47,Yes
CUST100299,Female,0,Yes,No,29,One year,DSL,Mailed check,Yes,No internet service,No,Yes,0,43.98,1353.89,No
CUST100300,Male,0,Yes,No,12,One year,DSL,Bank transfer (automatic),Yes,No,Yes,No,2,73.89,813.57,No
CUST100301,Male,1,Yes,Yes,6,One year,Fiber optic,Credit card (automatic),Yes,No internet service,No,No internet service,2,80.49,448.66,No
CUST100302,Male,1,No,No,14,One year,DSL,Credit card (automatic),No,Yes,No,No,0,56.93,769.39,No
CUST100303,Female,1,Yes,Yes,18,One year,DSL,Mailed check,Yes,No,No,No,2,35.1,595.77,No
CUST100304,Female,0,Yes,No,64,Month-to-month,DSL,Mailed check,No,Yes,No,No,1,52.17,3251.55,No
CUST100305,Male,1,Yes,No,8,One year,Fiber optic,Credit card (automatic),No,Yes,No,Yes,1,50.13,483.24,Yes
CUST100306,Female,0,No,Yes,71,One year,DSL,Mailed check,Yes,No,Yes,Yes,2,55.45,3969.08,No
CUST100307,Female,0,No,No,72,Two year,DSL,Bank transfer (automatic),Yes,Yes,No internet service,Yes,2,40.04,2851.31,No
CUST100308,Female,0,Yes,No,15,Month-to-month,DSL,Mailed check,No,Yes,Yes,Yes,2,61.69,960.21,No
CUST100309,Female,0,Yes,No,72,Month-to-month,No,Mailed check,Yes,No,No internet service,No,0,26.94,1931.65,No
CUST100310,Female,0,Yes,Yes,23,One year,DSL,Mailed check,Yes,No,No internet service,No,3,40.41,914.88,No
CUST100311,Male,0,Yes,No,20,One year,Fiber optic,Mailed check,No,Yes,No,No internet service,2,79.58,1543.6,No
CUST100312,Female,0,Yes,Yes,64,Month-to-month,Fiber optic,Mailed check,No,No,No,Yes,1,100.12,6408.54,No
CUST100313,Male,0,Yes,Yes,30,One year,Fiber optic,Credit card (automatic),Yes,No,No,No internet service,5,72.57,2145.48,No
CUST100314,Male,0,Yes,Yes,27,Month-to-month,Fiber optic,Electronic check,Yes,No,No internet service,Yes,1,85.56,2261.51,Yes
CUST100315,Female,0,No,Yes,14,Two year,No,Electronic check,Yes,Yes,Yes,Yes,0,18.0,299.78,No
CUST100316,Male,0,Yes,No,15,Month-to-month,No,Mailed check,No,No,No,No,2,30.61,418.04,No
CUST100317,Male,0,No,No,27,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,Yes,No internet service,1,68.17,1910.82,No
CUST100318,Male,0,No,No,64,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,No internet service,No,0,71.77,4557.55,No
CUST100319,Female,0,No,No,9,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,No internet service,No,2,82.14,664.11,Yes
CUST100320,Female,1,Yes,Yes,23,Month-to-month,No,Credit card (automatic),No,Yes,No,No,3,22.08,534.09,No
CUST100321,Male,0,Yes,No,7,One year,No,Credit card (automatic),Yes,No,No,No,1,18.0,103.66,No
CUST100322,Female,0,Yes,Yes,14,Two year,Fiber optic,Credit card (automatic),No,Yes,Yes,Yes,2,93.33,1227.58,No
CUST100323,Female,0,No,No,41,Month-to-month,DSL,Electronic check,Yes,No,No,No,2,37.6,1554.34,Yes
CUST100324,Female,0,Yes,No,11,One year,Fiber optic,Mailed check,No,Yes,No internet service,No,1,64.93,648.93,No
CUST100325,Female,1,No,Yes,54,Month-to-month,Fiber optic,Mailed check,Yes,No internet service,No,No,1,76.54,4033.7,No
CUST100326,Male,0,No,No,11,Month-to-month,Fiber optic,Mailed check,No,No,No,Yes,1,76.65,877.0,Yes
CUST100327,Male,0,Yes,Yes,16,Month-to-month,DSL,Bank transfer (automatic),Yes,No internet service,No internet service,No,0,60.14,1036.69,No
CUST100328,Female,0,No,No,4,Month-to-month,Fiber optic,Mailed check,Yes,No internet service,No,No,4,76.6,286.66,Yes
CUST100329,Female,0,Yes,Yes,54,One year,Fiber optic,Bank transfer (automatic),Yes,No internet service,No internet service,No,0,88.78,4854.7,No
CUST100330,Male,0,Yes,No,48,Month-to-month,Fiber optic,Mailed check,No,Yes,No,No,3,80.88,3922.34,No
CUST100331,Male,0,Yes,Yes,7,Two year,Fiber optic,Electronic check,Yes,No,Yes,No,1,60.77,458.75,Yes
CUST100332,Female,0,Yes,No,20,One year,DSL,Mailed check,No,No,No,No,2,23.82,467.91,No
CUST100333,Male,0,No,No,18,One year,Fiber optic,Credit card (automatic),Yes,No,No internet service,Yes,1,76.81,1352.77,No
CUST100334,Female,0,Yes,No,17,Two year,No,Bank transfer (automatic),No,No,No,No internet service,0,42.59,741.24,No
CUST100335,Female,1,Yes,No,72,Two year,Fiber optic,Credit card (automatic),Yes,Yes,No,No internet service,1,59.97,4350.24,No
CUST100336,Male,1,No,No,17,One year,Fiber optic,Credit card (automatic),Yes,No,No internet service,Yes,2,62.4,997.77,No
CUST100337,Male,0,No,No,12,Month-to-month,Fiber optic,Mailed check,Yes,No internet service,No internet service,No internet service,0,79.26,934.91,Yes
CUST100338,Female,0,Yes,Yes,4,Month-to-month,Fiber optic,Electronic check,Yes,No,No internet service,No,0,80.8,313.73,Yes
CUST100339,Female,0,No,Yes,12,One year,Fiber optic,Bank transfer (automatic),No,No,No,No,2,88.47,1047.53,No
CUST100340,Male,0,No,No,64,Month-to-month,Fiber optic,Bank transfer (automatic),No,No internet service,No,No internet service,1,94.69,6026.4,No
CUST100341,Female,0,Yes,No,30,Two year,No,Mailed check,Yes,No,No internet service,No internet service,3,27.83,768.27,No
CUST100342,Male,1,Yes,No,30,Month-to-month,DSL,Electronic check,No,No internet service,No,Yes,2,43.88,1301.19,Yes
CUST100343,Female,1,Yes,Yes,13,Month-to-month,No,Mailed check,Yes,No internet service,No,Yes,1,18.0,220.11,No
CUST100344,Male,0,No,No,58,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No internet service,3,68.48,3948.2,Yes
CUST100345,Male,0,No,Yes,37,Two year,DSL,Credit card (automatic),Yes,No,No,No,2,67.37,2525.16,No
CUST100346,Male,0,No,No,17,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,Yes,Yes,1,69.0,1104.57,Yes
CUST100347,Female,0,No,No,10,Month-to-month,DSL,Electronic check,No,No,Yes,No internet service,2,66.54,679.42,Yes
CUST100348,Female,0,Yes,Yes,24,Month-to-month,No,Electronic check,No,Yes,No,Yes,3,18.0,342.31,No
CUST100349,Male,0,Yes,No,11,Month-to-month,No,Bank transfer (automatic),Yes,No,No,No,0,28.45,309.64,No
CUST100350,Female,0,Yes,Yes,21,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,Yes,No internet service,No,1,65.99,1273.01,No
CUST100351,Male,0,No,No,28,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,Yes,No,3,81.27,2231.07,Yes
CUST100352,Male,0,No,No,14,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,No,Yes,2,71.92,1005.78,Yes
CUST100353,Female,1,Yes,No,2,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,Yes,No internet service,Yes,1,84.57,97.89,Yes
CUST100354,Female,0,No,No,34,Two year,Fiber optic,Mailed check,Yes,No internet service,No,Yes,4,69.78,2301.59,No
CUST100355,Male,0,Yes,Yes,14,Two year,Fiber optic,Credit card (automatic),No,No,No,No,4,74.69,1094.75,No
CUST100356,Female,0,Yes,No,27,Month-to-month,Fiber optic,Mailed check,No,No,No internet service,No,3,84.7,2207.12,Yes
CUST100357,Female,0,Yes,No,22,Month-to-month,Fiber optic,Electronic check,No,Yes,No,No internet service,2,73.78,1617.22,Yes
CUST100358,Male,0,Yes,No,72,Month-to-month,Fiber optic,Mailed check,Yes,No,No,No,2,75.7,5524.2,No
CUST100359,Male,0,Yes,Yes,25,Two year,DSL,Electronic check,No,Yes,No internet service,Yes,1,64.13,1610.37,No
CUST100360,Female,1,Yes,No,48,Month-to-month,Fiber optic,Mailed check,Yes,Yes,Yes,No internet service,2,74.08,3557.29,Yes
CUST100361,Male,0,Yes,No,18,Month-to-month,Fiber optic,Bank transfer (automatic),No,Yes,No,Yes,0,55.98,971.96,No
CUST100362,Male,1,Yes,No,11,Month-to-month,DSL,Electronic check,Yes,Yes,No internet service,Yes,3,48.15,494.14,Yes
CUST100363,Female,0,No,No,35,Month-to-month,DSL,Credit card (automatic),Yes,No,No,No,1,31.92,1108.81,No
CUST100364,Male,0,Yes,No,13,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,No internet service,Yes,1,72.0,836.17,Yes
CUST100365,Male,0,No,No,42,One year,No,Electronic check,No,No,Yes,Yes,0,30.66,1338.36,No
CUST100366,Female,0,Yes,No,8,One year,Fiber optic,Electronic check,No,No,No,No internet service,1,76.5,622.38,No
CUST100367,Female,0,Yes,Yes,32,One year,Fiber optic,Mailed check,Yes,No internet service,No,Yes,0,91.74,2848.29,No
CUST100368,Male,0,Yes,No,25,Month-to-month,Fiber optic,Electronic check,No,Yes,No,No,1,90.39,2311.05,Yes
CUST100369,Male,0,Yes,No,67,Two year,Fiber optic,Electronic check,No,No,Yes,No internet service,3,78.08,5265.32,No
CUST100370,Female,1,No,No,34,Month-to-month,DSL,Electronic check,No,No internet service,Yes,No internet service,1,26.29,915.81,No
CUST100371,Female,1,Yes,No,22,Month-to-month,Fiber optic,Mailed check,No,Yes,No internet service,Yes,1,83.06,1939.13,Yes
CUST100372,Female,1,No,No,45,One year,Fiber optic,Electronic check,Yes,No,No internet service,Yes,1,65.74,2963.12,No
CUST100373,Female,0,No,Yes,1,Two year,No,Electronic check,Yes,No,No,No,0,35.57,112.08,No
CUST100374,Male,0,No,No,38,Month-to-month,Fiber optic,Credit card (automatic),No,Yes,No,Yes,3,78.75,2993.78,Yes
CUST100375,Female,0,No,No,40,Month-to-month,DSL,Electronic check,Yes,Yes,No,No,1,62.87,2537.42,No
CUST100376,Female,0,No,No,43,Month-to-month,Fiber optic,Mailed check,Yes,No internet service,No internet service,No,1,81.02,3456.19,No
CUST100377,Male,0,Yes,No,41,Two year,Fiber optic,Electronic check,Yes,No,No,No,1,103.68,4156.61,No
CUST100378,Female,0,No,No,36,Month-to-month,Fiber optic,Electronic check,No,No,No internet service,No,1,81.25,2833.67,Yes
CUST100379,Male,0,Yes,Yes,19,Month-to-month,DSL,Bank transfer (automatic),Yes,No,No internet service,No internet service,3,39.64,748.94,No
CUST100380,Female,0,Yes,No,28,Month-to-month,DSL,Electronic check,Yes,No,No,Yes,0,67.86,1888.22,Yes
CUST100381,Female,1,Yes,No,15,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,No,0,69.83,988.45,Yes
CUST100382,Female,0,No,No,12,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,No,Yes,2,91.14,1079.82,Yes
CUST100383,Male,0,No,No,19,Two year,No,Electronic check,Yes,No,No internet service,Yes,0,43.51,849.2,No
CUST100384,Male,0,Yes,Yes,21,Month-to-month,No,Mailed check,Yes,No,No,Yes,2,32.46,746.21,Yes
CUST100385,Female,1,No,Yes,33,Two year,DSL,Electronic check,No,No,No internet service,No,2,39.67,1274.5,No
CUST100386,Male,0,Yes,No,60,Month-to-month,DSL,Electronic check,Yes,Yes,No internet service,No internet service,2,49.48,2988.45,No
CUST100387,Male,0,Yes,No,47,Two year,No,Electronic check,No,No,No,No,3,41.09,2018.19,No
CUST100388,Male,0,Yes,No,31,One year,Fiber optic,Credit card (automatic),No,No,No,Yes,1,98.99,3106.19,Yes
CUST100389,Male,0,Yes,No,55,Month-to-month,DSL,Mailed check,Yes,No internet service,No,No,0,55.74,3027.23,No
CUST100390,Male,0,Yes,No,25,One year,DSL,Bank transfer (automatic),Yes,No internet service,Yes,Yes,3,51.7,1297.57,No
CUST100391,Male,0,No,No,37,Month-to-month,DSL,Bank transfer (automatic),No,No,No,No,4,40.84,1520.32,Yes
CUST100392,Female,0,No,Yes,19,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,Yes,No internet service,2,61.0,1190.87,Yes
CUST100393,Female,0,Yes,No,25,Month-to-month,DSL,Bank transfer (automatic),Yes,Yes,No internet service,Yes,1,57.79,1446.7,No
CUST100394,Male,0,No,No,20,Month-to-month,DSL,Bank transfer (automatic),Yes,No,No internet service,Yes,4,63.41,1292.38,Yes
CUST100395,Female,1,No,Yes,5,One year,No,Mailed check,Yes,No,Yes,Yes,3,18.0,140.98,No
CUST100396,Female,0,No,No,5,One year,DSL,Mailed check,Yes,No,No,Yes,1,64.95,272.16,Yes
CUST100397,Female,0,No,No,7,Month-to-month,No,Credit card (automatic),Yes,No internet service,No,No,1,41.47,224.26,Yes
CUST100398,Female,0,Yes,No,31,Two year,No,Credit card (automatic),Yes,Yes,No,Yes,1,32.57,1040.11,No
CUST100399,Male,0,No,Yes,61,Two year,Fiber optic,Electronic check,No,No,No,Yes,1,94.83,5776.97,Yes
CUST100400,Female,0,No,No,55,Month-to-month,Fiber optic,Mailed check,No,No,Yes,No,1,79.27,4403.01,No
CUST100401,Female,0,Yes,Yes,37,Month-to-month,DSL,Bank transfer (automatic),Yes,Yes,No,No internet service,3,59.38,2251.44,No
CUST100402,Male,0,Yes,Yes,16,Month-to-month,No,Electronic check,Yes,No,Yes,No,1,29.16,374.04,Yes
CUST100403,Male,0,No,No,12,One year,Fiber optic,Credit card (automatic),No,No,No internet service,Yes,1,91.31,1053.87,Yes
